timestamp,src_port,dst_port,payload_length
1658963316.676577,0,0,188
1658963316.676582,0,0,188
1658963316.683475,0,0,136
1658963316.684586,0,0,136
1658963316.691340,0,0,160
1658963316.693940,0,0,136
1658963316.694231,0,0,160
1658963316.694273,0,0,160
1658963316.706919,0,0,136
1658963316.711593,0,0,156
1658963316.714355,0,0,156
1658963316.714382,0,0,156
1658963316.717357,0,0,136
1658963316.718137,0,0,136
1658963316.731766,0,0,148
1658963316.734685,0,0,148
1658963316.734710,0,0,148
1658963316.740719,0,0,136
1658963316.743430,0,0,112
1658963316.743750,0,0,140
1658963316.746423,0,0,140
1658963316.746450,0,0,140
1658963316.754249,0,0,136
1658963316.754562,0,0,188
1658963316.756104,0,0,140
1658963316.756900,0,0,188
1658963316.756930,0,0,188
1658963316.758810,0,0,112
1658963316.758838,0,0,112
1658963316.764767,0,0,140
1658963316.767534,0,0,112
1658963316.771505,0,0,192
1658963316.774820,0,0,192
1658963316.774847,0,0,192
1658963316.775365,0,0,136
1658963316.777488,0,0,136
1658963316.791903,0,0,188
1658963316.794927,0,0,112
1658963316.794954,0,0,188
1658963316.794958,0,0,188
1658963316.799618,0,0,136
1658963316.799618,0,0,136
1658963316.811534,0,0,208
1658963316.814438,0,0,208
1658963316.814465,0,0,208
1658963316.822120,0,0,136
1658963316.823413,0,0,136
1658963316.831407,0,0,192
1658963316.834442,0,0,192
1658963316.834470,0,0,192
1658963316.834480,0,0,136
1658963316.846213,0,0,136
1658963316.853734,0,0,184
1658963316.856641,0,0,184
1658963316.856669,0,0,184
1658963316.856836,0,0,136
1658963316.859374,0,0,112
1658963316.859904,0,0,136
1658963316.871761,0,0,188
1658963316.874755,0,0,188
1658963316.874783,0,0,188
1658963316.880276,0,0,136
1658963316.881235,0,0,136
1658963316.883974,0,0,136
1658963316.884000,0,0,112
1658963316.884004,0,0,136
1658963316.891456,0,0,188
1658963316.894470,0,0,188
1658963316.894498,0,0,188
1658963316.904011,0,0,144
1658963316.904511,0,0,140
1658963316.906689,0,0,144
1658963316.906715,0,0,144
1658963316.911723,0,0,172
1658963316.914509,0,0,144
1658963316.914572,0,0,112
1658963316.914601,0,0,172
1658963316.914609,0,0,172
1658963316.927927,0,0,136
1658963316.931202,0,0,148
1658963316.933978,0,0,148
1658963316.934005,0,0,148
1658963316.938374,0,0,136
1658963316.938962,0,0,136
1658963316.954791,0,0,160
1658963316.957730,0,0,160
1658963316.957757,0,0,160
1658963316.962002,0,0,140
1658963316.962002,0,0,140
1658963316.962592,0,0,168
1658963316.964763,0,0,140
1658963316.964789,0,0,140
1658963316.964794,0,0,140
1658963316.964797,0,0,112
1658963316.964801,0,0,140
1658963316.964879,0,0,168
1658963316.973657,0,0,184
1658963316.973761,0,0,140
1658963316.976491,0,0,184
1658963316.976518,0,0,140
1658963316.976522,0,0,184
1658963316.976525,0,0,140
1658963316.985465,0,0,144
1658963316.988197,0,0,144
1658963316.988224,0,0,112
1658963316.988228,0,0,144
1658963316.995837,0,0,192
1658963316.995884,0,0,140
1658963316.997703,0,0,144
1658963316.998536,0,0,192
1658963316.998563,0,0,192
1658963316.998568,0,0,140
1658963316.998571,0,0,140
1658963317.000517,0,0,144
1658963317.000543,0,0,144
1658963317.015630,0,0,192
1658963317.018269,0,0,112
1658963317.018294,0,0,192
1658963317.018309,0,0,192
1658963317.019864,0,0,144
1658963317.020535,0,0,148
1658963317.022437,0,0,144
1658963317.022457,0,0,144
1658963317.022466,0,0,148
1658963317.022534,0,0,148
1658963317.024707,0,0,92
1658963317.039417,0,0,180
1658963317.042243,0,0,180
1658963317.042270,0,0,180
1658963317.042574,0,0,144
1658963317.045296,0,0,144
1658963317.045354,0,0,144
1658963317.047015,0,0,148
1658963317.048566,0,0,92
1658963317.050005,0,0,148
1658963317.050034,0,0,148
1658963317.050424,0,0,168
1658963317.052974,0,0,168
1658963317.054728,0,0,140
1658963317.055491,0,0,192
1658963317.057618,0,0,140
1658963317.057646,0,0,140
1658963317.057864,0,0,192
1658963317.057977,0,0,192
1658963317.066763,0,0,140
1658963317.068561,0,0,168
1658963317.069297,0,0,140
1658963317.069343,0,0,140
1658963317.071047,0,0,168
1658963317.075359,0,0,164
1658963317.077506,0,0,140
1658963317.077972,0,0,164
1658963317.077997,0,0,164
1658963317.078084,0,0,140
1658963317.080193,0,0,112
1658963317.080220,0,0,140
1658963317.080224,0,0,140
1658963317.080227,0,0,140
1658963317.080231,0,0,140
1658963317.095652,0,0,152
1658963317.098389,0,0,152
1658963317.098423,0,0,152
1658963317.100075,0,0,116
1658963317.101436,0,0,140
1658963317.102592,0,0,140
1658963317.103953,0,0,112
1658963317.112621,0,0,136
1658963317.115240,0,0,196
1658963317.118164,0,0,112
1658963317.118193,0,0,196
1658963317.118198,0,0,196
1658963317.127995,0,0,136
1658963317.135672,0,0,136
1658963317.136640,0,0,136
1658963317.137917,0,0,176
1658963317.140792,0,0,176
1658963317.140817,0,0,176
1658963317.154350,0,0,116
1658963317.155273,0,0,160
1658963317.156938,0,0,92
1658963317.157980,0,0,160
1658963317.158008,0,0,160
1658963317.158921,0,0,136
1658963317.159979,0,0,136
1658963317.169911,0,0,116
1658963317.175286,0,0,200
1658963317.178143,0,0,200
1658963317.178173,0,0,200
1658963317.181604,0,0,136
1658963317.182677,0,0,136
1658963317.184254,0,0,112
1658963317.194450,0,0,136
1658963317.195956,0,0,188
1658963317.196243,0,0,140
1658963317.198747,0,0,188
1658963317.198774,0,0,188
1658963317.198778,0,0,112
1658963317.198782,0,0,112
1658963317.206616,0,0,136
1658963317.209383,0,0,112
1658963317.215647,0,0,184
1658963317.216720,0,0,136
1658963317.217692,0,0,136
1658963317.218191,0,0,112
1658963317.218215,0,0,184
1658963317.218238,0,0,184
1658963317.235704,0,0,192
1658963317.238471,0,0,192
1658963317.238498,0,0,192
1658963317.240078,0,0,136
1658963317.241346,0,0,136
1658963317.255310,0,0,184
1658963317.258211,0,0,184
1658963317.258238,0,0,184
1658963317.262800,0,0,136
1658963317.263571,0,0,136
1658963317.274904,0,0,136
1658963317.276281,0,0,184
1658963317.278944,0,0,184
1658963317.278971,0,0,184
1658963317.288113,0,0,140
1658963317.290834,0,0,140
1658963317.290863,0,0,140
1658963317.295385,0,0,200
1658963317.297940,0,0,136
1658963317.298508,0,0,200
1658963317.298547,0,0,200
1658963317.298921,0,0,140
1658963317.300156,0,0,112
1658963317.301548,0,0,140
1658963317.301564,0,0,140
1658963317.315570,0,0,196
1658963317.318649,0,0,112
1658963317.318684,0,0,196
1658963317.318703,0,0,196
1658963317.321366,0,0,140
1658963317.322481,0,0,148
1658963317.324054,0,0,140
1658963317.324081,0,0,140
1658963317.325211,0,0,148
1658963317.325239,0,0,112
1658963317.325243,0,0,148
1658963317.333649,0,0,140
1658963317.336405,0,0,140
1658963317.336432,0,0,140
1658963317.336713,0,0,184
1658963317.339406,0,0,184
1658963317.339434,0,0,184
1658963317.346281,0,0,148
1658963317.349025,0,0,148
1658963317.349053,0,0,148
1658963317.355870,0,0,180
1658963317.356366,0,0,140
1658963317.357712,0,0,140
1658963317.358376,0,0,180
1658963317.358413,0,0,180
1658963317.360028,0,0,140
1658963317.360055,0,0,140
1658963317.376687,0,0,188
1658963317.378943,0,0,136
1658963317.379390,0,0,188
1658963317.379418,0,0,188
1658963317.380278,0,0,140
1658963317.382899,0,0,140
1658963317.382926,0,0,140
1658963317.395662,0,0,184
1658963317.398305,0,0,184
1658963317.398358,0,0,184
1658963317.402516,0,0,136
1658963317.403465,0,0,136
1658963317.405041,0,0,112
1658963317.406138,0,0,136
1658963317.406166,0,0,136
1658963317.413894,0,0,136
1658963317.415571,0,0,160
1658963317.416458,0,0,136
1658963317.416485,0,0,136
1658963317.418240,0,0,160
1658963317.418267,0,0,160
1658963317.426640,0,0,140
1658963317.429291,0,0,140
1658963317.429338,0,0,140
1658963317.429347,0,0,112
1658963317.436738,0,0,148
1658963317.438011,0,0,140
1658963317.438011,0,0,140
1658963317.439359,0,0,148
1658963317.439386,0,0,148
1658963317.439392,0,0,112
1658963317.440609,0,0,140
1658963317.440642,0,0,140
1658963317.440649,0,0,140
1658963317.440654,0,0,140
1658963317.445459,0,0,96
1658963317.447477,0,0,76
1658963317.457118,0,0,144
1658963317.460828,0,0,140
1658963317.461362,0,0,140
1658963317.463711,0,0,140
1658963317.463738,0,0,140
1658963317.463743,0,0,140
1658963317.463747,0,0,140
1658963317.475473,0,0,172
1658963317.478238,0,0,172
1658963317.478265,0,0,172
1658963317.484615,0,0,136
1658963317.484615,0,0,136
1658963317.494953,0,0,136
1658963317.496209,0,0,196
1658963317.497010,0,0,140
1658963317.498758,0,0,196
1658963317.498818,0,0,196
1658963317.499407,0,0,140
1658963317.499434,0,0,140
1658963317.502713,0,0,96
1658963317.504633,0,0,76
1658963317.515480,0,0,188
1658963317.518146,0,0,188
1658963317.518173,0,0,188
1658963317.518502,0,0,140
1658963317.519776,0,0,140
1658963317.520973,0,0,112
1658963317.521000,0,0,140
1658963317.521007,0,0,140
1658963317.522445,0,0,140
1658963317.522471,0,0,140
1658963317.530961,0,0,96
1658963317.532853,0,0,76
1658963317.541585,0,0,188
1658963317.541709,0,0,140
1658963317.543630,0,0,144
1658963317.544433,0,0,112
1658963317.544464,0,0,140
1658963317.544468,0,0,188
1658963317.544472,0,0,188
1658963317.544481,0,0,140
1658963317.546187,0,0,112
1658963317.546213,0,0,144
1658963317.546217,0,0,144
1658963317.555707,0,0,188
1658963317.556425,0,0,140
1658963317.558275,0,0,188
1658963317.558300,0,0,188
1658963317.558559,0,0,140
1658963317.558664,0,0,140
1658963317.566135,0,0,144
1658963317.568781,0,0,144
1658963317.568805,0,0,144
1658963317.576065,0,0,188
1658963317.576778,0,0,144
1658963317.577901,0,0,140
1658963317.578625,0,0,188
1658963317.578657,0,0,188
1658963317.588506,0,0,180
1658963317.591360,0,0,180
1658963317.591388,0,0,180
1658963317.600348,0,0,116
1658963317.600385,0,0,136
1658963317.600473,0,0,136
1658963317.603009,0,0,136
1658963317.603036,0,0,136
1658963317.611577,0,0,176
1658963317.614379,0,0,176
1658963317.614407,0,0,176
1658963317.623378,0,0,140
1658963317.624147,0,0,136
1658963317.625804,0,0,112
1658963317.631673,0,0,168
1658963317.634233,0,0,168
1658963317.634261,0,0,168
1658963317.634653,0,0,136
1658963317.648168,0,0,136
1658963317.650747,0,0,112
1658963317.654477,0,0,116
1658963317.655796,0,0,176
1658963317.657633,0,0,136
1658963317.658246,0,0,112
1658963317.658274,0,0,176
1658963317.658296,0,0,176
1658963317.659158,0,0,136
1658963317.670108,0,0,116
1658963317.671979,0,0,176
1658963317.674719,0,0,176
1658963317.674746,0,0,176
1658963317.678372,0,0,180
1658963317.680585,0,0,128
1658963317.680586,0,0,136
1658963317.681956,0,0,140
1658963317.684665,0,0,140
1658963317.684692,0,0,140
1658963317.691444,0,0,188
1658963317.693489,0,0,136
1658963317.694171,0,0,188
1658963317.694200,0,0,188
1658963317.705055,0,0,144
1658963317.708002,0,0,144
1658963317.708029,0,0,144
1658963317.711462,0,0,180
1658963317.714224,0,0,180
1658963317.714251,0,0,180
1658963317.715862,0,0,136
1658963317.718074,0,0,140
1658963317.731498,0,0,200
1658963317.734362,0,0,200
1658963317.734387,0,0,200
1658963317.739432,0,0,136
1658963317.742122,0,0,112
1658963317.742531,0,0,136
1658963317.752850,0,0,184
1658963317.755506,0,0,184
1658963317.755533,0,0,184
1658963317.761146,0,0,180
1658963317.762111,0,0,136
1658963317.762791,0,0,136
1658963317.763129,0,0,128
1658963317.764955,0,0,112
1658963317.771720,0,0,176
1658963317.773654,0,0,136
1658963317.774310,0,0,112
1658963317.774379,0,0,176
1658963317.774390,0,0,176
1658963317.787119,0,0,136
1658963317.791447,0,0,184
1658963317.794220,0,0,184
1658963317.794247,0,0,184
1658963317.796926,0,0,136
1658963317.798687,0,0,136
1658963317.801282,0,0,180
1658963317.803459,0,0,128
1658963317.811460,0,0,188
1658963317.814400,0,0,188
1658963317.814427,0,0,188
1658963317.821079,0,0,136
1658963317.821384,0,0,136
1658963317.831514,0,0,196
1658963317.834334,0,0,196
1658963317.834362,0,0,196
1658963317.844634,0,0,136
1658963317.844702,0,0,136
1658963317.847308,0,0,112
1658963317.850964,0,0,204
1658963317.853933,0,0,204
1658963317.853960,0,0,204
1658963317.854991,0,0,136
1658963317.858138,0,0,136
1658963317.871754,0,0,188
1658963317.874508,0,0,112
1658963317.874535,0,0,188
1658963317.874539,0,0,188
1658963317.878279,0,0,136
1658963317.879522,0,0,136
1658963317.882240,0,0,112
1658963317.891132,0,0,188
1658963317.894072,0,0,188
1658963317.894099,0,0,188
1658963317.902212,0,0,136
1658963317.902212,0,0,136
1658963317.911166,0,0,188
1658963317.913585,0,0,136
1658963317.913961,0,0,188
1658963317.913988,0,0,188
1658963317.925872,0,0,136
1658963317.935421,0,0,184
1658963317.936723,0,0,136
1658963317.937626,0,0,136
1658963317.938097,0,0,184
1658963317.938192,0,0,184
1658963317.953475,0,0,184
1658963317.956394,0,0,184
1658963317.956421,0,0,184
1658963317.959440,0,0,136
1658963317.960836,0,0,136
1658963317.961778,0,0,112
1658963317.971267,0,0,176
1658963317.974101,0,0,176
1658963317.974129,0,0,112
1658963317.974133,0,0,176
1658963317.983192,0,0,140
1658963317.984059,0,0,144
1658963317.985719,0,0,140
1658963317.985749,0,0,140
1658963317.986072,0,0,112
1658963317.986131,0,0,144
1658963317.986168,0,0,144
1658963317.991485,0,0,188
1658963317.994282,0,0,188
1658963317.994333,0,0,188
1658963317.994575,0,0,148
1658963317.997191,0,0,148
1658963317.997219,0,0,148
1658963318.008582,0,0,152
1658963318.011138,0,0,188
1658963318.011425,0,0,152
1658963318.011448,0,0,152
1658963318.013558,0,0,188
1658963318.013586,0,0,188
1658963318.018097,0,0,148
1658963318.018098,0,0,152
1658963318.020862,0,0,148
1658963318.020890,0,0,152
1658963318.020894,0,0,152
1658963318.020898,0,0,148
1658963318.021704,0,0,92
1658963318.030940,0,0,180
1658963318.033721,0,0,180
1658963318.033749,0,0,180
1658963318.041117,0,0,148
1658963318.043698,0,0,148
1658963318.043750,0,0,148
1658963318.043777,0,0,148
1658963318.046175,0,0,148
1658963318.046204,0,0,148
1658963318.052978,0,0,176
1658963318.054690,0,0,144
1658963318.055555,0,0,176
1658963318.055580,0,0,176
1658963318.057264,0,0,144
1658963318.057290,0,0,144
1658963318.064822,0,0,148
1658963318.067430,0,0,148
1658963318.067456,0,0,148
1658963318.070880,0,0,184
1658963318.073478,0,0,112
1658963318.073505,0,0,184
1658963318.073509,0,0,184
1658963318.075793,0,0,140
1658963318.077378,0,0,140
1658963318.078308,0,0,140
1658963318.078356,0,0,112
1658963318.078361,0,0,140
1658963318.080090,0,0,140
1658963318.080117,0,0,140
1658963318.091393,0,0,188
1658963318.094193,0,0,188
1658963318.094220,0,0,188
1658963318.099166,0,0,140
1658963318.099729,0,0,144
1658963318.100337,0,0,116
1658963318.101928,0,0,144
1658963318.101955,0,0,144
1658963318.101960,0,0,112
1658963318.111444,0,0,188
1658963318.114217,0,0,188
1658963318.114245,0,0,188
1658963318.123115,0,0,140
1658963318.123880,0,0,140
1658963318.125893,0,0,140
1658963318.125920,0,0,140
1658963318.126081,0,0,140
1658963318.126096,0,0,140
1658963318.131093,0,0,184
1658963318.133816,0,0,184
1658963318.133842,0,0,184
1658963318.134425,0,0,140
1658963318.146180,0,0,140
1658963318.148910,0,0,140
1658963318.148937,0,0,140
1658963318.150979,0,0,176
1658963318.153716,0,0,176
1658963318.153742,0,0,176
1658963318.154399,0,0,116
1658963318.157283,0,0,136
1658963318.158558,0,0,140
1658963318.161392,0,0,140
1658963318.161414,0,0,140
1658963318.161475,0,0,92
1658963318.170292,0,0,116
1658963318.171227,0,0,188
1658963318.174172,0,0,188
1658963318.174198,0,0,188
1658963318.174202,0,0,112
1658963318.180858,0,0,136
1658963318.181564,0,0,148
1658963318.183606,0,0,112
1658963318.183754,0,0,148
1658963318.183776,0,0,148
1658963318.191577,0,0,192
1658963318.192929,0,0,116
1658963318.194235,0,0,192
1658963318.194262,0,0,192
1658963318.204506,0,0,144
1658963318.204506,0,0,136
1658963318.207309,0,0,112
1658963318.207364,0,0,144
1658963318.207369,0,0,144
1658963318.211691,0,0,192
1658963318.214734,0,0,192
1658963318.214761,0,0,192
1658963318.214934,0,0,136
1658963318.216130,0,0,136
1658963318.231463,0,0,184
1658963318.234438,0,0,184
1658963318.234466,0,0,184
1658963318.238886,0,0,140
1658963318.238887,0,0,136
1658963318.241451,0,0,140
1658963318.241478,0,0,140
1658963318.250051,0,0,116
1658963318.252485,0,0,192
1658963318.255438,0,0,192
1658963318.255482,0,0,192
1658963318.261627,0,0,136
1658963318.261841,0,0,140
1658963318.264345,0,0,140
1658963318.264370,0,0,140
1658963318.270984,0,0,180
1658963318.273508,0,0,136
1658963318.273740,0,0,112
1658963318.273763,0,0,180
1658963318.273767,0,0,180
1658963318.285590,0,0,140
1658963318.288162,0,0,140
1658963318.288187,0,0,140
1658963318.291250,0,0,180
1658963318.294118,0,0,180
1658963318.294145,0,0,180
1658963318.296260,0,0,136
1658963318.297965,0,0,140
1658963318.298848,0,0,112
1658963318.300739,0,0,140
1658963318.300767,0,0,140
1658963318.311079,0,0,196
1658963318.313998,0,0,196
1658963318.314026,0,0,196
1658963318.319436,0,0,136
1658963318.320598,0,0,140
1658963318.323451,0,0,112
1658963318.323479,0,0,140
1658963318.323484,0,0,140
1658963318.331615,0,0,184
1658963318.334311,0,0,184
1658963318.334367,0,0,184
1658963318.342734,0,0,136
1658963318.344793,0,0,140
1658963318.351622,0,0,180
1658963318.354408,0,0,180
1658963318.354437,0,0,180
1658963318.354574,0,0,136
1658963318.366607,0,0,136
1658963318.372338,0,0,188
1658963318.375211,0,0,112
1658963318.375239,0,0,188
1658963318.375243,0,0,188
1658963318.378192,0,0,136
1658963318.378503,0,0,136
1658963318.380888,0,0,136
1658963318.380916,0,0,136
1658963318.392363,0,0,176
1658963318.395375,0,0,176
1658963318.395402,0,0,176
1658963318.401047,0,0,136
1658963318.401515,0,0,140
1658963318.403824,0,0,140
1658963318.403853,0,0,112
1658963318.403858,0,0,140
1658963318.411563,0,0,172
1658963318.413357,0,0,136
1658963318.414253,0,0,172
1658963318.414282,0,0,172
1658963318.420973,0,0,92
1658963318.426298,0,0,140
1658963318.429000,0,0,112
1658963318.429029,0,0,140
1658963318.429033,0,0,140
1658963318.430972,0,0,176
1658963318.434010,0,0,176
1658963318.434037,0,0,176
1658963318.435447,0,0,136
1658963318.437044,0,0,136
1658963318.439786,0,0,136
1658963318.439814,0,0,136
1658963318.451976,0,0,188
1658963318.454864,0,0,188
1658963318.454893,0,0,188
1658963318.458614,0,0,136
1658963318.460556,0,0,140
1658963318.463232,0,0,140
1658963318.463260,0,0,140
1658963318.472560,0,0,188
1658963318.475719,0,0,112
1658963318.475747,0,0,188
1658963318.475751,0,0,188
1658963318.482467,0,0,136
1658963318.482468,0,0,140
1658963318.485520,0,0,140
1658963318.485548,0,0,140
1658963318.490730,0,0,180
1658963318.493245,0,0,136
1658963318.493585,0,0,180
1658963318.493614,0,0,180
1658963318.506287,0,0,140
1658963318.510953,0,0,196
1658963318.513713,0,0,196
1658963318.513735,0,0,196
1658963318.517287,0,0,136
1658963318.519010,0,0,136
1658963318.519914,0,0,112
1658963318.533280,0,0,188
1658963318.536303,0,0,188
1658963318.536356,0,0,188
1658963318.537995,0,0,92
1658963318.540275,0,0,136
1658963318.542381,0,0,136
1658963318.545079,0,0,112
1658963318.555693,0,0,188
1658963318.558658,0,0,188
1658963318.558686,0,0,188
1658963318.563286,0,0,136
1658963318.564264,0,0,136
1658963318.571458,0,0,188
1658963318.574473,0,0,188
1658963318.574501,0,0,188
1658963318.575002,0,0,136
1658963318.576102,0,0,136
1658963318.591595,0,0,196
1658963318.594504,0,0,112
1658963318.594550,0,0,196
1658963318.594554,0,0,196
1658963318.597887,0,0,136
1658963318.598837,0,0,144
1658963318.600531,0,0,116
1658963318.601017,0,0,144
1658963318.601045,0,0,144
1658963318.611188,0,0,180
1658963318.614136,0,0,180
1658963318.614165,0,0,180
1658963318.621245,0,0,140
1658963318.621615,0,0,152
1658963318.623893,0,0,152
1658963318.623923,0,0,112
1658963318.623928,0,0,152
1658963318.623931,0,0,140
1658963318.623934,0,0,140
1658963318.630786,0,0,168
1658963318.633507,0,0,140
1658963318.633760,0,0,168
1658963318.633797,0,0,168
1658963318.635984,0,0,140
1658963318.636012,0,0,140
1658963318.645112,0,0,152
1658963318.647816,0,0,152
1658963318.647844,0,0,152
1658963318.647848,0,0,112
1658963318.651508,0,0,152
1658963318.654469,0,0,152
1658963318.654497,0,0,152
1658963318.654502,0,0,116
1658963318.656278,0,0,140
1658963318.657935,0,0,152
1658963318.658883,0,0,140
1658963318.658930,0,0,140
1658963318.660501,0,0,152
1658963318.660529,0,0,152
1658963318.670593,0,0,116
1658963318.673518,0,0,196
1658963318.676510,0,0,196
1658963318.676539,0,0,196
1658963318.680304,0,0,140
1658963318.681286,0,0,140
1658963318.682876,0,0,140
1658963318.682905,0,0,140
1658963318.683651,0,0,140
1658963318.683678,0,0,140
1658963318.690958,0,0,184
1658963318.694028,0,0,184
1658963318.694056,0,0,184
1658963318.694060,0,0,112
1658963318.703024,0,0,140
1658963318.703482,0,0,140
1658963318.705984,0,0,140
1658963318.706012,0,0,140
1658963318.712150,0,0,184
1658963318.713726,0,0,136
1658963318.714816,0,0,184
1658963318.714843,0,0,184
1658963318.716258,0,0,92
1658963318.726389,0,0,140
1658963318.729182,0,0,140
1658963318.729227,0,0,140
1658963318.731026,0,0,188
1658963318.734066,0,0,188
1658963318.734096,0,0,188
1658963318.737708,0,0,136
1658963318.738489,0,0,140
1658963318.740693,0,0,112
1658963318.751085,0,0,192
1658963318.753968,0,0,192
1658963318.754003,0,0,192
1658963318.760301,0,0,136
1658963318.761914,0,0,136
1658963318.764422,0,0,112
1658963318.771678,0,0,184
1658963318.772562,0,0,136
1658963318.774559,0,0,184
1658963318.774586,0,0,184
1658963318.784804,0,0,136
1658963318.791082,0,0,184
1658963318.793969,0,0,112
1658963318.794015,0,0,184
1658963318.794037,0,0,184
1658963318.795761,0,0,136
1658963318.796734,0,0,140
1658963318.799232,0,0,140
1658963318.799262,0,0,140
1658963318.811023,0,0,168
1658963318.814007,0,0,168
1658963318.814035,0,0,168
1658963318.819602,0,0,136
1658963318.828207,0,0,140
1658963318.831730,0,0,168
1658963318.834777,0,0,168
1658963318.834805,0,0,168
1658963318.841807,0,0,136
1658963318.844374,0,0,112
1658963318.848255,0,0,136
1658963318.854930,0,0,140
1658963318.857635,0,0,140
1658963318.857662,0,0,140
1658963318.861402,0,0,184
1658963318.864242,0,0,184
1658963318.864288,0,0,184
1658963318.865521,0,0,140
1658963318.868133,0,0,140
1658963318.868160,0,0,112
1658963318.868165,0,0,140
1658963318.871571,0,0,180
1658963318.874286,0,0,180
1658963318.874339,0,0,180
1658963318.876974,0,0,140
1658963318.877961,0,0,140
1658963318.880729,0,0,140
1658963318.880757,0,0,140
1658963318.891255,0,0,188
1658963318.894118,0,0,112
1658963318.894146,0,0,188
1658963318.894151,0,0,188
1658963318.900190,0,0,136
1658963318.900439,0,0,140
1658963318.911562,0,0,176
1658963318.914451,0,0,176
1658963318.914479,0,0,176
1658963318.923203,0,0,136
1658963318.923650,0,0,136
1658963318.931341,0,0,160
1658963318.934221,0,0,160
1658963318.934275,0,0,160
1658963318.935398,0,0,136
1658963318.935445,0,0,136
1658963318.955245,0,0,152
1658963318.958044,0,0,152
1658963318.958072,0,0,152
1658963318.958716,0,0,136
1658963318.959475,0,0,136
1658963318.961383,0,0,112
1658963318.973070,0,0,192
1658963318.976061,0,0,192
1658963318.976089,0,0,192
1658963318.981035,0,0,136
1658963318.981775,0,0,136
1658963318.984077,0,0,112
1658963318.993251,0,0,136
1658963318.993252,0,0,188
1658963318.996199,0,0,112
1658963318.996227,0,0,188
1658963318.996231,0,0,188
1658963319.005466,0,0,136
1658963319.016551,0,0,196
1658963319.017090,0,0,136
1658963319.018131,0,0,136
1658963319.019511,0,0,196
1658963319.019557,0,0,196
1658963319.035700,0,0,196
1658963319.038606,0,0,196
1658963319.038636,0,0,196
1658963319.039539,0,0,136
1658963319.041142,0,0,136
1658963319.055293,0,0,188
1658963319.058122,0,0,188
1658963319.058153,0,0,188
1658963319.062108,0,0,136
1658963319.062885,0,0,136
1658963319.064705,0,0,112
1658963319.073732,0,0,136
1658963319.075022,0,0,176
1658963319.077652,0,0,176
1658963319.077680,0,0,176
1658963319.086339,0,0,136
1658963319.089054,0,0,112
1658963319.095074,0,0,168
1658963319.097090,0,0,136
1658963319.097724,0,0,112
1658963319.097748,0,0,168
1658963319.097761,0,0,168
1658963319.097785,0,0,136
1658963319.100939,0,0,116
1658963319.115764,0,0,172
1658963319.118351,0,0,172
1658963319.118377,0,0,172
1658963319.120584,0,0,136
1658963319.121362,0,0,136
1658963319.132349,0,0,136
1658963319.132934,0,0,92
1658963319.138635,0,0,176
1658963319.141556,0,0,176
1658963319.141584,0,0,176
1658963319.144783,0,0,136
1658963319.148768,0,0,92
1658963319.155025,0,0,116
1658963319.155112,0,0,188
1658963319.155986,0,0,136
1658963319.157482,0,0,188
1658963319.157510,0,0,188
1658963319.158347,0,0,136
1658963319.170760,0,0,116
1658963319.174992,0,0,192
1658963319.177727,0,0,192
1658963319.177756,0,0,192
1658963319.178478,0,0,136
1658963319.179475,0,0,136
1658963319.180591,0,0,112
1658963319.195570,0,0,188
1658963319.198352,0,0,188
1658963319.198380,0,0,112
1658963319.198384,0,0,188
1658963319.201659,0,0,136
1658963319.202644,0,0,136
1658963319.205156,0,0,112
1658963319.213531,0,0,136
1658963319.215293,0,0,196
1658963319.218099,0,0,196
1658963319.218125,0,0,196
1658963319.225740,0,0,136
1658963319.236146,0,0,172
1658963319.236904,0,0,136
1658963319.236904,0,0,136
1658963319.238909,0,0,172
1658963319.238937,0,0,172
1658963319.256366,0,0,156
1658963319.259255,0,0,156
1658963319.259282,0,0,156
1658963319.259497,0,0,136
1658963319.261223,0,0,136
1658963319.275125,0,0,172
1658963319.277838,0,0,172
1658963319.277883,0,0,172
1658963319.282644,0,0,136
1658963319.284070,0,0,136
1658963319.285062,0,0,112
1658963319.294987,0,0,180
1658963319.295442,0,0,136
1658963319.297788,0,0,112
1658963319.297822,0,0,180
1658963319.297828,0,0,180
1658963319.307418,0,0,136
1658963319.309863,0,0,112
1658963319.314590,0,0,156
1658963319.317439,0,0,156
1658963319.317466,0,0,156
1658963319.317721,0,0,136
1658963319.318013,0,0,136
1658963319.334781,0,0,196
1658963319.337505,0,0,196
1658963319.337532,0,0,196
1658963319.341117,0,0,136
1658963319.341920,0,0,136
1658963319.350299,0,0,92
1658963319.353302,0,0,136
1658963319.354762,0,0,188
1658963319.357563,0,0,188
1658963319.357593,0,0,188
1658963319.364688,0,0,136
1658963319.375693,0,0,136
1658963319.375775,0,0,196
1658963319.377505,0,0,140
1658963319.378401,0,0,196
1658963319.378428,0,0,196
1658963319.380248,0,0,140
1658963319.380300,0,0,140
1658963319.394806,0,0,200
1658963319.397531,0,0,200
1658963319.397557,0,0,200
1658963319.399170,0,0,136
1658963319.399342,0,0,140
1658963319.401572,0,0,112
1658963319.414817,0,0,184
1658963319.417732,0,0,184
1658963319.417759,0,0,184
1658963319.417764,0,0,112
1658963319.422033,0,0,136
1658963319.423130,0,0,136
1658963319.425666,0,0,112
1658963319.434373,0,0,136
1658963319.435753,0,0,176
1658963319.438361,0,0,176
1658963319.438387,0,0,176
1658963319.446157,0,0,136
1658963319.454535,0,0,168
1658963319.456931,0,0,144
